tenantId,project,repository,branch,commitId,tool,reportType,ruleId,ruleName,severity,type,status,issueKey,filePath,line,introducedAt,fixedAt,tags,owner,metadata
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,release,de9831f,sonarqube,vulnerability,squid:S2076,OS Command injection medium,high,vulnerability,resolved,SONAR-60,src/index.ts,80,2025-10-09T06:47:38.791Z,2025-10-07T07:02:17.626Z,"[""auto"",""sample""]",platform,"{""pipeline"":""ci#160""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,main,f6e444a,sonarqube,code_smell,squid:S106,Standard outputs should not be used,critical,code_smell,resolved,SONAR-61,src/controller.js,81,2025-10-07T04:22:55.005Z,2025-10-08T14:19:23.465Z,"[""auto"",""sample""]",secops,"{""pipeline"":""ci#161""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,release,3e50005,semgrep,vulnerability,squid:S2076,OS Command injection medium,high,vulnerability,resolved,LINT-62,src/controller.js,82,2025-10-09T04:56:48.672Z,2025-10-08T19:53:10.311Z,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#162""}"
64fa1a2b3c4d5e6f7a8b9c0d,auth-service,github.com/org/auth-service,develop,8dd06e1,semgrep,vulnerability,squid:S2076,OS Command injection medium,high,vulnerability,open,LINT-63,src/utils.js,83,2025-10-07T11:41:17.159Z,,"[""auto"",""sample""]",platform,"{""pipeline"":""ci#163""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,develop,738edad,eslint,code_smell,squid:S106,Standard outputs should not be used,critical,code_smell,open,LINT-64,src/index.ts,84,2025-10-11T08:28:27.587Z,,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#164""}"
64fa1a2b3c4d5e6f7a8b9c0d,auth-service,github.com/org/auth-service,release,b341a5e,semgrep,vulnerability,squid:S2076,OS Command injection medium,high,vulnerability,resolved,LINT-65,src/app.js,85,2025-10-09T13:05:51.006Z,2025-10-10T02:12:39.454Z,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#165""}"
64fa1a2b3c4d5e6f7a8b9c0d,auth-service,github.com/org/auth-service,release,d54e201,semgrep,bug,eslint:no-unsafe-assignment,Unsafe assignment from any,medium,bug,resolved,LINT-66,src/app.js,86,2025-10-09T21:06:30.605Z,2025-10-10T19:10:53.412Z,"[""auto"",""sample""]",platform,"{""pipeline"":""ci#166""}"
64fa1a2b3c4d5e6f7a8b9c0d,auth-service,github.com/org/auth-service,release,9234584,sonarqube,code_smell,squid:S106,Standard outputs should not be used,low,code_smell,resolved,SONAR-67,src/utils.js,87,2025-10-05T17:17:47.167Z,2025-10-06T03:00:14.668Z,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#167""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,develop,375414a,sonarqube,vulnerability,squid:S2076,OS Command injection medium,critical,vulnerability,resolved,SONAR-68,src/index.ts,88,2025-10-10T04:02:52.000Z,2025-10-05T05:06:20.628Z,"[""auto"",""sample""]",platform,"{""pipeline"":""ci#168""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,develop,1ccf5d2,eslint,code_smell,squid:S106,Standard outputs should not be used,medium,code_smell,resolved,LINT-69,src/app.js,89,2025-10-09T01:00:12.532Z,2025-10-09T12:35:43.012Z,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#169""}"
64fa1a2b3c4d5e6f7a8b9c0d,auth-service,github.com/org/auth-service,develop,2d94798,sonarqube,bug,eslint:no-unsafe-assignment,Unsafe assignment from any,high,bug,open,SONAR-70,src/utils.js,90,2025-10-11T00:19:04.329Z,,"[""auto"",""sample""]",platform,"{""pipeline"":""ci#170""}"
64fa1a2b3c4d5e6f7a8b9c0d,inventory-service,github.com/org/inventory-service,main,21b1ad2,eslint,vulnerability,squid:S2076,OS Command injection medium,medium,vulnerability,open,LINT-71,src/utils.js,91,2025-10-06T11:03:31.365Z,,"[""auto"",""sample""]",secops,"{""pipeline"":""ci#171""}"
64fa1a2b3c4d5e6f7a8b9c0d,inventory-service,github.com/org/inventory-service,main,190f71d,semgrep,vulnerability,squid:S2076,OS Command injection medium,low,vulnerability,open,LINT-72,src/controller.js,92,2025-10-05T16:14:20.677Z,,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#172""}"
64fa1a2b3c4d5e6f7a8b9c0d,inventory-service,github.com/org/inventory-service,main,4c5cbdb,sonarqube,bug,eslint:no-unsafe-assignment,Unsafe assignment from any,critical,bug,resolved,SONAR-73,src/controller.js,93,2025-10-06T04:02:12.661Z,2025-10-10T08:09:24.238Z,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#173""}"
64fa1a2b3c4d5e6f7a8b9c0d,inventory-service,github.com/org/inventory-service,release,01011fb,eslint,vulnerability,squid:S2076,OS Command injection medium,high,vulnerability,open,LINT-74,src/controller.js,94,2025-10-06T15:32:24.455Z,,"[""auto"",""sample""]",platform,"{""pipeline"":""ci#174""}"
64fa1a2b3c4d5e6f7a8b9c0d,inventory-service,github.com/org/inventory-service,main,0669c79,sonarqube,code_smell,squid:S106,Standard outputs should not be used,low,code_smell,resolved,SONAR-75,src/utils.js,95,2025-10-08T19:02:06.191Z,2025-10-07T15:19:46.445Z,"[""auto"",""sample""]",platform,"{""pipeline"":""ci#175""}"
64fa1a2b3c4d5e6f7a8b9c0d,inventory-service,github.com/org/inventory-service,main,7989662,sonarqube,vulnerability,squid:S2076,OS Command injection medium,critical,vulnerability,open,SONAR-76,src/utils.js,96,2025-10-10T08:34:08.338Z,,"[""auto"",""sample""]",platform,"{""pipeline"":""ci#176""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,release,5bc4d7c,semgrep,vulnerability,squid:S2076,OS Command injection medium,high,vulnerability,open,LINT-77,src/utils.js,97,2025-10-09T09:18:45.467Z,,"[""auto"",""sample""]",secops,"{""pipeline"":""ci#177""}"
64fa1a2b3c4d5e6f7a8b9c0d,auth-service,github.com/org/auth-service,main,921d9a0,semgrep,vulnerability,squid:S2076,OS Command injection medium,critical,vulnerability,open,LINT-78,src/app.js,98,2025-10-07T14:18:36.237Z,,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#178""}"
64fa1a2b3c4d5e6f7a8b9c0d,auth-service,github.com/org/auth-service,main,637997d,semgrep,bug,eslint:no-unsafe-assignment,Unsafe assignment from any,high,bug,resolved,LINT-79,src/utils.js,99,2025-10-04T12:00:38.466Z,2025-10-06T17:06:34.127Z,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#179""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,main,687da74,eslint,vulnerability,squid:S2076,OS Command injection medium,medium,vulnerability,open,LINT-80,src/app.js,100,2025-10-05T04:59:32.801Z,,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#180""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,develop,f64d226,sonarqube,code_smell,squid:S106,Standard outputs should not be used,critical,code_smell,resolved,SONAR-81,src/index.ts,101,2025-10-06T21:59:42.255Z,2025-10-05T08:00:39.877Z,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#181""}"
64fa1a2b3c4d5e6f7a8b9c0d,inventory-service,github.com/org/inventory-service,release,e7991c1,eslint,bug,eslint:no-unsafe-assignment,Unsafe assignment from any,critical,bug,open,LINT-82,src/app.js,102,2025-10-09T14:10:53.800Z,,"[""auto"",""sample""]",secops,"{""pipeline"":""ci#182""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,main,48b4996,eslint,code_smell,squid:S106,Standard outputs should not be used,medium,code_smell,resolved,LINT-83,src/index.ts,103,2025-10-04T09:08:16.180Z,2025-10-05T16:58:05.528Z,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#183""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,develop,dd3582e,semgrep,bug,eslint:no-unsafe-assignment,Unsafe assignment from any,critical,bug,resolved,LINT-84,src/utils.js,104,2025-10-05T21:56:44.653Z,2025-10-04T18:51:08.180Z,"[""auto"",""sample""]",platform,"{""pipeline"":""ci#184""}"
64fa1a2b3c4d5e6f7a8b9c0d,auth-service,github.com/org/auth-service,main,a0cc43b,eslint,code_smell,squid:S106,Standard outputs should not be used,high,code_smell,open,LINT-85,src/controller.js,105,2025-10-06T14:26:03.204Z,,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#185""}"
64fa1a2b3c4d5e6f7a8b9c0d,inventory-service,github.com/org/inventory-service,release,5532a76,semgrep,bug,eslint:no-unsafe-assignment,Unsafe assignment from any,critical,bug,open,LINT-86,src/index.ts,106,2025-10-07T17:31:35.264Z,,"[""auto"",""sample""]",secops,"{""pipeline"":""ci#186""}"
64fa1a2b3c4d5e6f7a8b9c0d,auth-service,github.com/org/auth-service,main,c118605,sonarqube,vulnerability,squid:S2076,OS Command injection medium,critical,vulnerability,open,SONAR-87,src/utils.js,107,2025-10-11T00:23:28.399Z,,"[""auto"",""sample""]",secops,"{""pipeline"":""ci#187""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,main,d3e41cb,semgrep,code_smell,squid:S106,Standard outputs should not be used,medium,code_smell,resolved,LINT-88,src/controller.js,108,2025-10-09T21:07:08.048Z,2025-10-08T19:28:13.283Z,"[""auto"",""sample""]",secops,"{""pipeline"":""ci#188""}"
64fa1a2b3c4d5e6f7a8b9c0d,inventory-service,github.com/org/inventory-service,main,4b15767,semgrep,code_smell,squid:S106,Standard outputs should not be used,high,code_smell,open,LINT-89,src/controller.js,109,2025-10-06T21:02:56.512Z,,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#189""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,main,627e513,sonarqube,bug,eslint:no-unsafe-assignment,Unsafe assignment from any,medium,bug,resolved,SONAR-90,src/app.js,110,2025-10-05T11:45:32.112Z,2025-10-07T19:17:00.491Z,"[""auto"",""sample""]",secops,"{""pipeline"":""ci#190""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,develop,149aa98,semgrep,vulnerability,squid:S2076,OS Command injection medium,low,vulnerability,open,LINT-91,src/utils.js,111,2025-10-06T04:50:15.997Z,,"[""auto"",""sample""]",platform,"{""pipeline"":""ci#191""}"
64fa1a2b3c4d5e6f7a8b9c0d,auth-service,github.com/org/auth-service,develop,a28a396,semgrep,vulnerability,squid:S2076,OS Command injection medium,high,vulnerability,resolved,LINT-92,src/app.js,112,2025-10-05T06:14:34.039Z,2025-10-09T20:51:56.604Z,"[""auto"",""sample""]",secops,"{""pipeline"":""ci#192""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,main,986a530,eslint,code_smell,squid:S106,Standard outputs should not be used,medium,code_smell,open,LINT-93,src/app.js,113,2025-10-04T10:55:26.626Z,,"[""auto"",""sample""]",secops,"{""pipeline"":""ci#193""}"
64fa1a2b3c4d5e6f7a8b9c0d,auth-service,github.com/org/auth-service,release,34a3296,sonarqube,bug,eslint:no-unsafe-assignment,Unsafe assignment from any,critical,bug,open,SONAR-94,src/utils.js,114,2025-10-10T22:42:23.748Z,,"[""auto"",""sample""]",platform,"{""pipeline"":""ci#194""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,main,16964ae,sonarqube,bug,eslint:no-unsafe-assignment,Unsafe assignment from any,critical,bug,open,SONAR-95,src/controller.js,115,2025-10-10T22:13:33.385Z,,"[""auto"",""sample""]",platform,"{""pipeline"":""ci#195""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,develop,9a1fe6a,eslint,code_smell,squid:S106,Standard outputs should not be used,high,code_smell,resolved,LINT-96,src/index.ts,116,2025-10-09T16:35:38.906Z,2025-10-06T02:50:38.133Z,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#196""}"
64fa1a2b3c4d5e6f7a8b9c0d,auth-service,github.com/org/auth-service,main,bc260ab,semgrep,vulnerability,squid:S2076,OS Command injection medium,critical,vulnerability,open,LINT-97,src/app.js,117,2025-10-06T20:33:15.932Z,,"[""auto"",""sample""]",secops,"{""pipeline"":""ci#197""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,release,5625f85,semgrep,code_smell,squid:S106,Standard outputs should not be used,medium,code_smell,open,LINT-98,src/index.ts,118,2025-10-06T21:25:39.310Z,,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#198""}"
64fa1a2b3c4d5e6f7a8b9c0d,inventory-service,github.com/org/inventory-service,develop,d874b37,sonarqube,vulnerability,squid:S2076,OS Command injection medium,critical,vulnerability,resolved,SONAR-99,src/controller.js,119,2025-10-07T15:46:45.272Z,2025-10-09T18:53:32.526Z,"[""auto"",""sample""]",platform,"{""pipeline"":""ci#199""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,main,0dc2a9f,eslint,vulnerability,squid:S2076,OS Command injection medium,high,vulnerability,open,LINT-100,src/index.ts,120,2025-10-05T10:09:58.113Z,,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#200""}"
64fa1a2b3c4d5e6f7a8b9c0d,inventory-service,github.com/org/inventory-service,main,c2380db,semgrep,vulnerability,squid:S2076,OS Command injection medium,critical,vulnerability,resolved,LINT-101,src/controller.js,121,2025-10-09T01:19:23.515Z,2025-10-04T18:07:56.821Z,"[""auto"",""sample""]",platform,"{""pipeline"":""ci#201""}"
64fa1a2b3c4d5e6f7a8b9c0d,auth-service,github.com/org/auth-service,main,0075205,semgrep,code_smell,squid:S106,Standard outputs should not be used,high,code_smell,open,LINT-102,src/index.ts,122,2025-10-09T09:30:19.645Z,,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#202""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,main,b1a3f10,eslint,bug,eslint:no-unsafe-assignment,Unsafe assignment from any,critical,bug,open,LINT-103,src/index.ts,123,2025-10-09T12:40:45.152Z,,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#203""}"
64fa1a2b3c4d5e6f7a8b9c0d,auth-service,github.com/org/auth-service,main,603d9ce,eslint,code_smell,squid:S106,Standard outputs should not be used,high,code_smell,open,LINT-104,src/controller.js,124,2025-10-04T10:54:59.817Z,,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#204""}"
64fa1a2b3c4d5e6f7a8b9c0d,inventory-service,github.com/org/inventory-service,develop,59a6384,semgrep,vulnerability,squid:S2076,OS Command injection medium,low,vulnerability,resolved,LINT-105,src/utils.js,125,2025-10-05T00:37:20.512Z,2025-10-10T11:23:07.166Z,"[""auto"",""sample""]",secops,"{""pipeline"":""ci#205""}"
64fa1a2b3c4d5e6f7a8b9c0d,inventory-service,github.com/org/inventory-service,main,ff4d012,semgrep,bug,eslint:no-unsafe-assignment,Unsafe assignment from any,high,bug,open,LINT-106,src/utils.js,126,2025-10-10T21:45:29.940Z,,"[""auto"",""sample""]",secops,"{""pipeline"":""ci#206""}"
64fa1a2b3c4d5e6f7a8b9c0d,auth-service,github.com/org/auth-service,main,6940bcb,eslint,code_smell,squid:S106,Standard outputs should not be used,medium,code_smell,resolved,LINT-107,src/app.js,127,2025-10-09T07:57:55.020Z,2025-10-07T00:11:38.655Z,"[""auto"",""sample""]",platform,"{""pipeline"":""ci#207""}"
64fa1a2b3c4d5e6f7a8b9c0d,inventory-service,github.com/org/inventory-service,main,e649bd5,eslint,bug,eslint:no-unsafe-assignment,Unsafe assignment from any,high,bug,resolved,LINT-108,src/controller.js,128,2025-10-10T17:52:11.547Z,2025-10-06T07:41:27.552Z,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#208""}"
64fa1a2b3c4d5e6f7a8b9c0d,auth-service,github.com/org/auth-service,release,0787198,eslint,vulnerability,squid:S2076,OS Command injection medium,critical,vulnerability,open,LINT-109,src/utils.js,129,2025-10-09T15:28:52.716Z,,"[""auto"",""sample""]",secops,"{""pipeline"":""ci#209""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,develop,fcbcd50,semgrep,bug,eslint:no-unsafe-assignment,Unsafe assignment from any,critical,bug,resolved,LINT-110,src/controller.js,130,2025-10-05T17:43:55.884Z,2025-10-05T11:38:40.971Z,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#210""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,develop,e25d4d5,semgrep,code_smell,squid:S106,Standard outputs should not be used,medium,code_smell,open,LINT-111,src/app.js,131,2025-10-06T02:02:05.198Z,,"[""auto"",""sample""]",secops,"{""pipeline"":""ci#211""}"
64fa1a2b3c4d5e6f7a8b9c0d,inventory-service,github.com/org/inventory-service,release,a7757be,sonarqube,vulnerability,squid:S2076,OS Command injection medium,high,vulnerability,resolved,SONAR-112,src/app.js,132,2025-10-07T20:17:10.811Z,2025-10-07T04:34:43.511Z,"[""auto"",""sample""]",secops,"{""pipeline"":""ci#212""}"
64fa1a2b3c4d5e6f7a8b9c0d,inventory-service,github.com/org/inventory-service,main,033d0d2,eslint,code_smell,squid:S106,Standard outputs should not be used,high,code_smell,resolved,LINT-113,src/index.ts,133,2025-10-08T02:48:00.828Z,2025-10-09T09:32:46.075Z,"[""auto"",""sample""]",secops,"{""pipeline"":""ci#213""}"
64fa1a2b3c4d5e6f7a8b9c0d,auth-service,github.com/org/auth-service,develop,4cb588a,eslint,vulnerability,squid:S2076,OS Command injection medium,low,vulnerability,resolved,LINT-114,src/utils.js,134,2025-10-10T22:28:43.829Z,2025-10-06T08:07:25.644Z,"[""auto"",""sample""]",platform,"{""pipeline"":""ci#214""}"
64fa1a2b3c4d5e6f7a8b9c0d,inventory-service,github.com/org/inventory-service,release,9095425,semgrep,code_smell,squid:S106,Standard outputs should not be used,high,code_smell,resolved,LINT-115,src/app.js,135,2025-10-10T15:44:47.663Z,2025-10-06T14:45:59.371Z,"[""auto"",""sample""]",app-team,"{""pipeline"":""ci#215""}"
64fa1a2b3c4d5e6f7a8b9c0d,inventory-service,github.com/org/inventory-service,develop,914f6a9,eslint,bug,eslint:no-unsafe-assignment,Unsafe assignment from any,critical,bug,open,LINT-116,src/controller.js,136,2025-10-06T10:49:01.932Z,,"[""auto"",""sample""]",platform,"{""pipeline"":""ci#216""}"
64fa1a2b3c4d5e6f7a8b9c0d,auth-service,github.com/org/auth-service,main,e5dc2cc,eslint,code_smell,squid:S106,Standard outputs should not be used,medium,code_smell,resolved,LINT-117,src/index.ts,137,2025-10-07T08:12:06.865Z,2025-10-07T11:09:21.226Z,"[""auto"",""sample""]",platform,"{""pipeline"":""ci#217""}"
64fa1a2b3c4d5e6f7a8b9c0d,billing-service,github.com/org/billing-service,develop,097923c,semgrep,bug,eslint:no-unsafe-assignment,Unsafe assignment from any,high,bug,open,LINT-118,src/app.js,138,2025-10-06T14:19:57.281Z,,"[""auto"",""sample""]",secops,"{""pipeline"":""ci#218""}"
64fa1a2b3c4d5e6f7a8b9c0d,auth-service,github.com/org/auth-service,develop,a4e26f0,sonarqube,vulnerability,squid:S2076,OS Command injection medium,medium,vulnerability,open,SONAR-119,src/utils.js,139,2025-10-07T10:30:55.715Z,,"[""auto"",""sample""]",secops,"{""pipeline"":""ci#219""}"
64fa1a2b3c4d5e6f7a8b9c0d,inventory-service,github.com/org/inventory-service,main,d97f76d,sonarqube,bug,eslint:no-unsafe-assignment,Unsafe assignment from any,medium,bug,resolved,SONAR-120,src/index.ts,140,2025-10-10T13:35:44.222Z,2025-10-04T12:18:34.160Z,"[""auto"",""sample""]",platform,"{""pipeline"":""ci#220""}"